D101  C1 80     CMP ($80,X) @ 80 = 0200 = 00      A:80 X:00 Y:68 P:A4 SP:FB CYC:3427
D103  20 B5 F8  JSR $F8B5                         A:80 X:00 Y:68 P:A5 SP:FB CYC:3433
F8B5  F0 05     BEQ $F8BC                         A:80 X:00 Y:68 P:A5 SP:F9 CYC:3439
F8B7  10 03     BPL $F8BC                         A:80 X:00 Y:68 P:A5 SP:F9 CYC:3441
F8B9  90 01     BCC $F8BC                         A:80 X:00 Y:68 P:A5 SP:F9 CYC:3443
F8BB  60        RTS                               A:80 X:00 Y:68 P:A5 SP:F9 CYC:3445
D106  C8        INY                               A:80 X:00 Y:68 P:A5 SP:FB CYC:3451
D107  48        PHA                               A:80 X:00 Y:69 P:25 SP:FB CYC:3453
D108  A9 80     LDA #$80                          A:80 X:00 Y:69 P:25 SP:FA CYC:3456
D10A  8D 00 02  STA $0200 = 00                    A:80 X:00 Y:69 P:A5 SP:FA CYC:3458
D10D  68        PLA                               A:80 X:00 Y:69 P:A5 SP:FA CYC:3462
D10E  C1 80     CMP ($80,X) @ 80 = 0200 = 80      A:80 X:00 Y:69 P:A5 SP:FB CYC:3466
D110  20 BF F8  JSR $F8BF                         A:80 X:00 Y:69 P:27 SP:FB CYC:3472
F8BF  D0 05     BNE $F8C6                         A:80 X:00 Y:69 P:27 SP:F9 CYC:3478
F8C1  30 03     BMI $F8C6                         A:80 X:00 Y:69 P:27 SP:F9 CYC:3480
F8C3  90 01     BCC $F8C6                         A:80 X:00 Y:69 P:27 SP:F9 CYC:3482
F8C5  60        RTS                               A:80 X:00 Y:69 P:27 SP:F9 CYC:3484
D113  C8        INY                               A:80 X:00 Y:69 P:27 SP:FB CYC:3490
D114  48        PHA                               A:80 X:00 Y:6A P:25 SP:FB CYC:3492
D115  A9 81     LDA #$81                          A:80 X:00 Y:6A P:25 SP:FA CYC:3495
D117  8D 00 02  STA $0200 = 80                    A:81 X:00 Y:6A P:A5 SP:FA CYC:3497
D11A  68        PLA                               A:81 X:00 Y:6A P:A5 SP:FA CYC:3501
D11B  C1 80     CMP ($80,X) @ 80 = 0200 = 81      A:80 X:00 Y:6A P:A5 SP:FB CYC:3505
D11D  20 C9 F8  JSR $F8C9                         A:80 X:00 Y:6A P:A4 SP:FB CYC:3511
F8C9  B0 05     BCS $F8D0                         A:80 X:00 Y:6A P:A4 SP:F9 CYC:3517
F8CB  F0 03     BEQ $F8D0                         A:80 X:00 Y:6A P:A4 SP:F9 CYC:3519
F8CD  10 01     BPL $F8D0                         A:80 X:00 Y:6A P:A4 SP:F9 CYC:3521
F8CF  60        RTS                               A:80 X:00 Y:6A P:A4 SP:F9 CYC:3523
D120  C8        INY                               A:80 X:00 Y:6A P:A4 SP:FB CYC:3529
D121  48        PHA                               A:80 X:00 Y:6B P:24 SP:FB CYC:3531
D122  A9 7F     LDA #$7F                          A:80 X:00 Y:6B P:24 SP:FA CYC:3534
D124  8D 00 02  STA $0200 = 81                    A:7F X:00 Y:6B P:24 SP:FA CYC:3536
D127  68        PLA                               A:7F X:00 Y:6B P:24 SP:FA CYC:3540
D128  C1 80     CMP ($80,X) @ 80 = 0200 = 7F      A:80 X:00 Y:6B P:A4 SP:FB CYC:3544
D12A  20 D3 F8  JSR $F8D3                         A:80 X:00 Y:6B P:25 SP:FB CYC:3550
F8D3  90 05     BCC $F8DA                         A:80 X:00 Y:6B P:25 SP:F9 CYC:3556
F8D5  F0 03     BEQ $F8DA                         A:80 X:00 Y:6B P:25 SP:F9 CYC:3558
F8D7  30 01     BMI $F8DA                         A:80 X:00 Y:6B P:25 SP:F9 CYC:3560
F8D9  60        RTS                               A:80 X:00 Y:6B P:25 SP:F9 CYC:3562
D12D  C8        INY                               A:80 X:00 Y:6B P:25 SP:FB CYC:3568
D12E  A9 40     LDA #$40                          A:80 X:00 Y:6C P:25 SP:FB CYC:3570
D130  8D 00 02  STA $0200 = 7F                    A:40 X:00 Y:6C P:25 SP:FB CYC:3572
D133  20 31 F9  JSR $F931                         A:40 X:00 Y:6C P:25 SP:FB CYC:3576
F931  24 01     BIT $01 = FF                      A:40 X:00 Y:6C P:25 SP:F9 CYC:3582
F933  A9 40     LDA #$40                          A:40 X:00 Y:6C P:E5 SP:F9 CYC:3585
F935  38        SEC                               A:40 X:00 Y:6C P:65 SP:F9 CYC:3587
F936  60        RTS                               A:40 X:00 Y:6C P:65 SP:F9 CYC:3589
D136  E1 80     SBC ($80,X) @ 80 = 0200 = 40      A:40 X:00 Y:6C P:65 SP:FB CYC:3595
D138  20 37 F9  JSR $F937                         A:00 X:00 Y:6C P:27 SP:FB CYC:3601
F937  30 0B     BMI $F944                         A:00 X:00 Y:6C P:27 SP:F9 CYC:3607
F939  90 09     BCC $F944                         A:00 X:00 Y:6C P:27 SP:F9 CYC:3609
F93B  D0 07     BNE $F944                         A:00 X:00 Y:6C P:27 SP:F9 CYC:3611
F93D  70 05     BVS $F944                         A:00 X:00 Y:6C P:27 SP:F9 CYC:3613
F93F  C9 00     CMP #$00                          A:00 X:00 Y:6C P:27 SP:F9 CYC:3615
F941  D0 01     BNE $F944                         A:00 X:00 Y:6C P:27 SP:F9 CYC:3617
F943  60        RTS                               A:00 X:00 Y:6C P:27 SP:F9 CYC:3619
D13B  C8        INY                               A:00 X:00 Y:6C P:27 SP:FB CYC:3625
D13C  A9 3F     LDA #$3F                          A:00 X:00 Y:6D P:25 SP:FB CYC:3627
D13E  8D 00 02  STA $0200 = 40                    A:3F X:00 Y:6D P:25 SP:FB CYC:3629
D141  20 47 F9  JSR $F947                         A:3F X:00 Y:6D P:25 SP:FB CYC:3633
F947  B8        CLV                               A:3F X:00 Y:6D P:25 SP:F9 CYC:3639
F948  38        SEC                               A:3F X:00 Y:6D P:25 SP:F9 CYC:3641
F949  A9 40     LDA #$40                          A:3F X:00 Y:6D P:25 SP:F9 CYC:3643
F94B  60        RTS                               A:40 X:00 Y:6D P:25 SP:F9 CYC:3645
D144  E1 80     SBC ($80,X) @ 80 = 0200 = 3F      A:40 X:00 Y:6D P:25 SP:FB CYC:3651
D146  20 4C F9  JSR $F94C                         A:01 X:00 Y:6D P:25 SP:FB CYC:3657
F94C  F0 0B     BEQ $F959                         A:01 X:00 Y:6D P:25 SP:F9 CYC:3663
F94E  30 09     BMI $F959                         A:01 X:00 Y:6D P:25 SP:F9 CYC:3665
F950  90 07     BCC $F959                         A:01 X:00 Y:6D P:25 SP:F9 CYC:3667
F952  70 05     BVS $F959                         A:01 X:00 Y:6D P:25 SP:F9 CYC:3669
F954  C9 01     CMP #$01                          A:01 X:00 Y:6D P:25 SP:F9 CYC:3671
F956  D0 01     BNE $F959                         A:01 X:00 Y:6D P:27 SP:F9 CYC:3673
F958  60        RTS                               A:01 X:00 Y:6D P:27 SP:F9 CYC:3675
D149  C8        INY                               A:01 X:00 Y:6D P:27 SP:FB CYC:3681
D14A  A9 41     LDA #$41                          A:01 X:00 Y:6E P:25 SP:FB CYC:3683
D14C  8D 00 02  STA $0200 = 3F                    A:41 X:00 Y:6E P:25 SP:FB CYC:3685
D14F  20 5C F9  JSR $F95C                         A:41 X:00 Y:6E P:25 SP:FB CYC:3689
F95C  A9 40     LDA #$40                          A:41 X:00 Y:6E P:25 SP:F9 CYC:3695
F95E  38        SEC                               A:40 X:00 Y:6E P:25 SP:F9 CYC:3697
F95F  24 01     BIT $01 = FF                      A:40 X:00 Y:6E P:25 SP:F9 CYC:3699
F961  60        RTS                               A:40 X:00 Y:6E P:E5 SP:F9 CYC:3702
D152  E1 80     SBC ($80,X) @ 80 = 0200 = 41      A:40 X:00 Y:6E P:E5 SP:FB CYC:3708
D154  20 62 F9  JSR $F962                         A:FF X:00 Y:6E P:A4 SP:FB CYC:3714
F962  B0 0B     BCS $F96F                         A:FF X:00 Y:6E P:A4 SP:F9 CYC:3720
F964  F0 09     BEQ $F96F                         A:FF X:00 Y:6E P:A4 SP:F9 CYC:3722
F966  10 07     BPL $F96F                         A:FF X:00 Y:6E P:A4 SP:F9 CYC:3724
F968  70 05     BVS $F96F                         A:FF X:00 Y:6E P:A4 SP:F9 CYC:3726
F96A  C9 FF     CMP #$FF                          A:FF X:00 Y:6E P:A4 SP:F9 CYC:3728
F96C  D0 01     BNE $F96F                         A:FF X:00 Y:6E P:27 SP:F9 CYC:3730
F96E  60        RTS                               A:FF X:00 Y:6E P:27 SP:F9 CYC:3732
D157  C8        INY                               A:FF X:00 Y:6E P:27 SP:FB CYC:3738
D158  A9 00     LDA #$00                          A:FF X:00 Y:6F P:25 SP:FB CYC:3740
D15A  8D 00 02  STA $0200 = 41                    A:00 X:00 Y:6F P:27 SP:FB CYC:3742
D15D  20 72 F9  JSR $F972                         A:00 X:00 Y:6F P:27 SP:FB CYC:3746
F972  18        CLC                               A:00 X:00 Y:6F P:27 SP:F9 CYC:3752
F973  A9 80     LDA #$80                          A:00 X:00 Y:6F P:26 SP:F9 CYC:3754
F975  60        RTS                               A:80 X:00 Y:6F P:A4 SP:F9 CYC:3756
D160  E1 80     SBC ($80,X) @ 80 = 0200 = 00      A:80 X:00 Y:6F P:A4 SP:FB CYC:3762
D162  20 76 F9  JSR $F976                         A:7F X:00 Y:6F P:65 SP:FB CYC:3768
F976  90 05     BCC $F97D                         A:7F X:00 Y:6F P:65 SP:F9 CYC:3774
F978  C9 7F     CMP #$7F                          A:7F X:00 Y:6F P:65 SP:F9 CYC:3776
F97A  D0 01     BNE $F97D                         A:7F X:00 Y:6F P:67 SP:F9 CYC:3778
F97C  60        RTS                               A:7F X:00 Y:6F P:67 SP:F9 CYC:3780
D165  C8        INY                               A:7F X:00 Y:6F P:67 SP:FB CYC:3786
D166  A9 7F     LDA #$7F                          A:7F X:00 Y:70 P:65 SP:FB CYC:3788
D168  8D 00 02  STA $0200 = 00                    A:7F X:00 Y:70 P:65 SP:FB CYC:3790
D16B  20 80 F9  JSR $F980                         A:7F X:00 Y:70 P:65 SP:FB CYC:3794
F980  38        SEC                               A:7F X:00 Y:70 P:65 SP:F9 CYC:3800
F981  A9 81     LDA #$81                          A:7F X:00 Y:70 P:65 SP:F9 CYC:3802
F983  60        RTS                               A:81 X:00 Y:70 P:E5 SP:F9 CYC:3804
D16E  E1 80     SBC ($80,X) @ 80 = 0200 = 7F      A:81 X:00 Y:70 P:E5 SP:FB CYC:3810
D170  20 84 F9  JSR $F984                         A:02 X:00 Y:70 P:65 SP:FB CYC:3816
F984  50 07     BVC $F98D                         A:02 X:00 Y:70 P:65 SP:F9 CYC:3822
F986  90 05     BCC $F98D                         A:02 X:00 Y:70 P:65 SP:F9 CYC:3824
F988  C9 02     CMP #$02                          A:02 X:00 Y:70 P:65 SP:F9 CYC:3826
F98A  D0 01     BNE $F98D                         A:02 X:00 Y:70 P:67 SP:F9 CYC:3828
F98C  60        RTS                               A:02 X:00 Y:70 P:67 SP:F9 CYC:3830
D173  60        RTS                               A:02 X:00 Y:70 P:67 SP:FB CYC:3836
C612  20 74 D1  JSR $D174                         A:02 X:00 Y:70 P:67 SP:FD CYC:3842
D174  A9 55     LDA #$55                          A:02 X:00 Y:70 P:67 SP:FB CYC:3848
D176  85 78     STA $78 = 00                      A:55 X:00 Y:70 P:65 SP:FB CYC:3850
D178  A9 FF     LDA #$FF                          A:55 X:00 Y:70 P:65 SP:FB CYC:3853
D17A  85 01     STA $01 = FF                      A:FF X:00 Y:70 P:E5 SP:FB CYC:3855
D17C  24 01     BIT $01 = FF                      A:FF X:00 Y:70 P:E5 SP:FB CYC:3858
D17E  A0 11     LDY #$11                          A:FF X:00 Y:70 P:E5 SP:FB CYC:3861
D180  A2 23     LDX #$23                          A:FF X:00 Y:11 P:65 SP:FB CYC:3863
D182  A9 00     LDA #$00                          A:FF X:23 Y:11 P:65 SP:FB CYC:3865
D184  A5 78     LDA $78 = 55                      A:00 X:23 Y:11 P:67 SP:FB CYC:3867
D186  F0 10     BEQ $D198                         A:55 X:23 Y:11 P:65 SP:FB CYC:3870
D188  30 0E     BMI $D198                         A:55 X:23 Y:11 P:65 SP:FB CYC:3872
D18A  C9 55     CMP #$55                          A:55 X:23 Y:11 P:65 SP:FB CYC:3874
D18C  D0 0A     BNE $D198                         A:55 X:23 Y:11 P:67 SP:FB CYC:3876
D18E  C0 11     CPY #$11                          A:55 X:23 Y:11 P:67 SP:FB CYC:3878
D190  D0 06     BNE $D198                         A:55 X:23 Y:11 P:67 SP:FB CYC:3880
D192  E0 23     CPX #$23                          A:55 X:23 Y:11 P:67 SP:FB CYC:3882
D194  50 02     BVC $D198                         A:55 X:23 Y:11 P:67 SP:FB CYC:3884
D196  F0 04     BEQ $D19C                         A:55 X:23 Y:11 P:67 SP:FB CYC:3886
D19C  A9 46     LDA #$46                          A:55 X:23 Y:11 P:67 SP:FB CYC:3888
D19E  24 01     BIT $01 = FF                      A:46 X:23 Y:11 P:65 SP:FB CYC:3890
D1A0  85 78     STA $78 = 55                      A:46 X:23 Y:11 P:E5 SP:FB CYC:3893
D1A2  F0 0A     BEQ $D1AE                         A:46 X:23 Y:11 P:E5 SP:FB CYC:3896
D1A4  10 08     BPL $D1AE                         A:46 X:23 Y:11 P:E5 SP:FB CYC:3898
D1A6  50 06     BVC $D1AE                         A:46 X:23 Y:11 P:E5 SP:FB CYC:3900
D1A8  A5 78     LDA $78 = 46                      A:46 X:23 Y:11 P:E5 SP:FB CYC:3902
D1AA  C9 46     CMP #$46                          A:46 X:23 Y:11 P:65 SP:FB CYC:3905
D1AC  F0 04     BEQ $D1B2                         A:46 X:23 Y:11 P:67 SP:FB CYC:3907
D1B2  A9 55     LDA #$55                          A:46 X:23 Y:11 P:67 SP:FB CYC:3909
D1B4  85 78     STA $78 = 46                      A:55 X:23 Y:11 P:65 SP:FB CYC:3911
D1B6  24 01     BIT $01 = FF                      A:55 X:23 Y:11 P:65 SP:FB CYC:3914
D1B8  A9 11     LDA #$11                          A:55 X:23 Y:11 P:E5 SP:FB CYC:3917
D1BA  A2 23     LDX #$23                          A:11 X:23 Y:11 P:65 SP:FB CYC:3919
D1BC  A0 00     LDY #$00                          A:11 X:23 Y:11 P:65 SP:FB CYC:3921
D1BE  A4 78     LDY $78 = 55                      A:11 X:23 Y:00 P:67 SP:FB CYC:3923
D1C0  F0 10     BEQ $D1D2                         A:11 X:23 Y:55 P:65 SP:FB CYC:3926
D1C2  30 0E     BMI $D1D2                         A:11 X:23 Y:55 P:65 SP:FB CYC:3928
D1C4  C0 55     CPY #$55                          A:11 X:23 Y:55 P:65 SP:FB CYC:3930
D1C6  D0 0A     BNE $D1D2                         A:11 X:23 Y:55 P:67 SP:FB CYC:3932
D1C8  C9 11     CMP #$11                          A:11 X:23 Y:55 P:67 SP:FB CYC:3934
D1CA  D0 06     BNE $D1D2                         A:11 X:23 Y:55 P:67 SP:FB CYC:3936
D1CC  E0 23     CPX #$23                          A:11 X:23 Y:55 P:67 SP:FB CYC:3938
D1CE  50 02     BVC $D1D2                         A:11 X:23 Y:55 P:67 SP:FB CYC:3940
D1D0  F0 04     BEQ $D1D6                         A:11 X:23 Y:55 P:67 SP:FB CYC:3942
D1D6  A0 46     LDY #$46                          A:11 X:23 Y:55 P:67 SP:FB CYC:3944
D1D8  24 01     BIT $01 = FF                      A:11 X:23 Y:46 P:65 SP:FB CYC:3946
D1DA  84 78     STY $78 = 55                      A:11 X:23 Y:46 P:E5 SP:FB CYC:3949
D1DC  F0 0A     BEQ $D1E8                         A:11 X:23 Y:46 P:E5 SP:FB CYC:3952
D1DE  10 08     BPL $D1E8                         A:11 X:23 Y:46 P:E5 SP:FB CYC:3954
D1E0  50 06     BVC $D1E8                         A:11 X:23 Y:46 P:E5 SP:FB CYC:3956
D1E2  A4 78     LDY $78 = 46                      A:11 X:23 Y:46 P:E5 SP:FB CYC:3958
D1E4  C0 46     CPY #$46                          A:11 X:23 Y:46 P:65 SP:FB CYC:3961
D1E6  F0 04     BEQ $D1EC                         A:11 X:23 Y:46 P:67 SP:FB CYC:3963
D1EC  24 01     BIT $01 = FF                      A:11 X:23 Y:46 P:67 SP:FB CYC:3965
D1EE  A9 55     LDA #$55                          A:11 X:23 Y:46 P:E5 SP:FB CYC:3968
D1F0  85 78     STA $78 = 46                      A:55 X:23 Y:46 P:65 SP:FB CYC:3970
D1F2  A0 11     LDY #$11                          A:55 X:23 Y:46 P:65 SP:FB CYC:3973
D1F4  A9 23     LDA #$23                          A:55 X:23 Y:11 P:65 SP:FB CYC:3975
D1F6  A2 00     LDX #$00                          A:23 X:23 Y:11 P:65 SP:FB CYC:3977
D1F8  A6 78     LDX $78 = 55                      A:23 X:00 Y:11 P:67 SP:FB CYC:3979
D1FA  F0 10     BEQ $D20C                         A:23 X:55 Y:11 P:65 SP:FB CYC:3982
D1FC  30 0E     BMI $D20C                         A:23 X:55 Y:11 P:65 SP:FB CYC:3984
D1FE  E0 55     CPX #$55                          A:23 X:55 Y:11 P:65 SP:FB CYC:3986
D200  D0 0A     BNE $D20C                         A:23 X:55 Y:11 P:67 SP:FB CYC:3988
D202  C0 11     CPY #$11                          A:23 X:55 Y:11 P:67 SP:FB CYC:3990
D204  D0 06     BNE $D20C                         A:23 X:55 Y:11 P:67 SP:FB CYC:3992
D206  C9 23     CMP #$23                          A:23 X:55 Y:11 P:67 SP:FB CYC:3994
D208  50 02     BVC $D20C                         A:23 X:55 Y:11 P:67 SP:FB CYC:3996
D20A  F0 04     BEQ $D210                         A:23 X:55 Y:11 P:67 SP:FB CYC:3998
D210  A2 46     LDX #$46                          A:23 X:55 Y:11 P:67 SP:FB CYC:4000
D212  24 01     BIT $01 = FF                      A:23 X:46 Y:11 P:65 SP:FB CYC:4002
D214  86 78     STX $78 = 55                      A:23 X:46 Y:11 P:E5 SP:FB CYC:4005
D216  F0 0A     BEQ $D222                         A:23 X:46 Y:11 P:E5 SP:FB CYC:4008
D218  10 08     BPL $D222                         A:23 X:46 Y:11 P:E5 SP:FB CYC:4010
D21A  50 06     BVC $D222                         A:23 X:46 Y:11 P:E5 SP:FB CYC:4012
D21C  A6 78     LDX $78 = 46                      A:23 X:46 Y:11 P:E5 SP:FB CYC:4014
D21E  E0 46     CPX #$46                          A:23 X:46 Y:11 P:65 SP:FB CYC:4017
D220  F0 04     BEQ $D226                         A:23 X:46 Y:11 P:67 SP:FB CYC:4019
D226  A9 C0     LDA #$C0                          A:23 X:46 Y:11 P:67 SP:FB CYC:4021
D228  85 78     STA $78 = 46                      A:C0 X:46 Y:11 P:E5 SP:FB CYC:4023
D22A  A2 33     LDX #$33                          A:C0 X:46 Y:11 P:E5 SP:FB CYC:4026
D22C  A0 88     LDY #$88                          A:C0 X:33 Y:11 P:65 SP:FB CYC:4028
D22E  A9 05     LDA #$05                          A:C0 X:33 Y:88 P:E5 SP:FB CYC:4030
D230  24 78     BIT $78 = C0                      A:05 X:33 Y:88 P:65 SP:FB CYC:4032
D232  10 10     BPL $D244                         A:05 X:33 Y:88 P:E7 SP:FB CYC:4035
D234  50 0E     BVC $D244                         A:05 X:33 Y:88 P:E7 SP:FB CYC:4037
D236  D0 0C     BNE $D244                         A:05 X:33 Y:88 P:E7 SP:FB CYC:4039
D238  C9 05     CMP #$05                          A:05 X:33 Y:88 P:E7 SP:FB CYC:4041
D23A  D0 08     BNE $D244                         A:05 X:33 Y:88 P:67 SP:FB CYC:4043
D23C  E0 33     CPX #$33                          A:05 X:33 Y:88 P:67 SP:FB CYC:4045
D23E  D0 04     BNE $D244                         A:05 X:33 Y:88 P:67 SP:FB CYC:4047
D240  C0 88     CPY #$88                          A:05 X:33 Y:88 P:67 SP:FB CYC:4049
D242  F0 04     BEQ $D248                         A:05 X:33 Y:88 P:67 SP:FB CYC:4051
D248  A9 03     LDA #$03                          A:05 X:33 Y:88 P:67 SP:FB CYC:4053
D24A  85 78     STA $78 = C0                      A:03 X:33 Y:88 P:65 SP:FB CYC:4055
D24C  A9 01     LDA #$01                          A:03 X:33 Y:88 P:65 SP:FB CYC:4058
D24E  24 78     BIT $78 = 03                      A:01 X:33 Y:88 P:65 SP:FB CYC:4060
D250  30 08     BMI $D25A                         A:01 X:33 Y:88 P:25 SP:FB CYC:4063
D252  70 06     BVS $D25A                         A:01 X:33 Y:88 P:25 SP:FB CYC:4065
D254  F0 04     BEQ $D25A                         A:01 X:33 Y:88 P:25 SP:FB CYC:4067
D256  C9 01     CMP #$01                          A:01 X:33 Y:88 P:25 SP:FB CYC:4069
D258  F0 04     BEQ $D25E                         A:01 X:33 Y:88 P:27 SP:FB CYC:4071
D25E  A0 7E     LDY #$7E                          A:01 X:33 Y:88 P:27 SP:FB CYC:4073
D260  A9 AA     LDA #$AA                          A:01 X:33 Y:7E P:25 SP:FB CYC:4075
D262  85 78     STA $78 = 03                      A:AA X:33 Y:7E P:A5 SP:FB CYC:4077
D264  20 B6 F7  JSR $F7B6                         A:AA X:33 Y:7E P:A5 SP:FB CYC:4080
F7B6  18        CLC                               A:AA X:33 Y:7E P:A5 SP:F9 CYC:4086
F7B7  A9 FF     LDA #$FF                          A:AA X:33 Y:7E P:A4 SP:F9 CYC:4088
F7B9  85 01     STA $01 = FF                      A:FF X:33 Y:7E P:A4 SP:F9 CYC:4090
F7BB  24 01     BIT $01 = FF                      A:FF X:33 Y:7E P:A4 SP:F9 CYC:4093
F7BD  A9 55     LDA #$55                          A:FF X:33 Y:7E P:E4 SP:F9 CYC:4096
F7BF  60        RTS                               A:55 X:33 Y:7E P:64 SP:F9 CYC:4098
D267  05 78     ORA $78 = AA                      A:55 X:33 Y:7E P:64 SP:FB CYC:4104
D269  20 C0 F7  JSR $F7C0                         A:FF X:33 Y:7E P:E4 SP:FB CYC:4107
F7C0  B0 09     BCS $F7CB                         A:FF X:33 Y:7E P:E4 SP:F9 CYC:4113
F7C2  10 07     BPL $F7CB                         A:FF X:33 Y:7E P:E4 SP:F9 CYC:4115
F7C4  C9 FF     CMP #$FF                          A:FF X:33 Y:7E P:E4 SP:F9 CYC:4117
F7C6  D0 03     BNE $F7CB                         A:FF X:33 Y:7E P:67 SP:F9 CYC:4119
F7C8  50 01     BVC $F7CB                         A:FF X:33 Y:7E P:67 SP:F9 CYC:4121
